Freq,Real,image,Type
3.290344,132.453186,37.308506,bad
3.562248,131.22905,35.963734,bad
3.85662,129.974762,34.672516,bad
4.175319,128.804352,33.552399,bad
4.520354,127.691208,32.496151,bad
4.893901,126.561043,31.506002,bad
5.298317,125.448647,30.57062,bad
5.736153,124.359421,29.773304,bad
6.210169,123.290359,29.045033,bad
6.723358,122.223572,28.349014,bad
7.278954,121.167137,27.719419,bad
7.880463,120.09597,27.12229,bad
8.531678,119.014526,26.584097,bad
9.236709,117.96254,26.111626,bad
10,116.898636,25.664049,bad
1,165.196487,71.485733,bad
1.082637,161.239868,68.404922,bad
1.172102,157.977341,65.51049,bad
1.268961,155.183884,62.881393,bad
1.373824,152.37767,60.085785,bad
1.487352,149.675735,57.227783,bad
1.610262,147.459106,54.692543,bad
1.743329,145.231842,52.259476,bad
1.887392,143.15712,49.874489,bad
2.04336,141.342941,47.792675,bad
2.212216,139.626251,45.763439,bad
2.395027,137.864899,43.702606,bad
2.592944,136.377823,41.917763,bad
2.807216,134.935654,40.269989,bad
3.039195,133.516571,38.619221,bad
3.290344,132.190247,37.185448,bad
3.562248,130.952011,35.838924,bad
3.85662,129.696548,34.545597,bad
4.175319,128.529343,33.425186,bad
4.520354,127.414742,32.366898,bad
4.893901,126.280006,31.364325,bad
5.298317,125.163055,30.425873,bad
5.736153,124.090767,29.635719,bad
6.210169,123.027626,28.906096,bad
6.723358,121.962311,28.20459,bad
7.278954,120.922722,27.579847,bad
7.880463,119.865883,26.978931,bad
8.531678,118.788216,26.443783,bad
9.236709,117.743622,25.959015,bad
10,116.683708,25.520939,bad
1,164.790482,71.367004,bad
1.082637,160.86351,68.201866,bad
1.172102,157.634369,65.259514,bad
1.268961,154.841827,62.626232,bad
1.373824,152.004761,59.873356,bad
1.487352,149.346451,56.943226,bad
1.610262,147.076279,54.530556,bad
1.743329,144.868011,52.054714,bad
1.887392,142.791946,49.689381,bad
2.04336,140.976791,47.62706,bad
2.212216,139.263351,45.589272,bad
2.395027,137.554916,43.527908,bad
2.592944,136.068939,41.749355,bad
2.807216,134.63266,40.118504,bad
3.039195,133.206192,38.474464,bad
3.290344,131.905228,37.052502,bad
3.562248,130.687927,35.713467,bad
3.85662,129.462158,34.426975,bad
4.175319,128.306839,33.305367,bad
4.520354,127.21653,32.268742,bad
4.893901,126.110397,31.282879,bad
5.298317,125.006165,30.350483,bad
5.736153,123.929176,29.554472,bad
6.210169,122.893715,28.820461,bad
6.723358,121.83474,28.125805,bad
7.278954,120.788345,27.50178,bad
7.880463,119.73349,26.905701,bad
8.531678,118.674591,26.36174,bad
9.236709,117.62999,25.886143,bad
10,116.569832,25.450785,bad
1,164.622208,71.231415,bad
1.082637,160.72905,68.067184,bad
1.172102,157.496994,65.173424,bad
1.268961,154.722763,62.561234,bad
1.373824,151.914841,59.76239,bad
1.487352,149.246078,56.977791,bad
1.610262,146.995026,54.466469,bad
1.743329,144.770981,52.016979,bad
1.887392,142.701157,49.656631,bad
2.04336,140.898788,47.594814,bad
2.212216,139.198334,45.574711,bad
2.395027,137.487869,43.528965,bad
2.592944,136.008057,41.735561,bad
2.807216,134.59584,40.117393,bad
3.039195,133.190903,38.470684,bad
3.290344,131.881439,37.05352,bad
3.562248,130.634766,35.690125,bad
3.85662,129.380386,34.3992,bad
4.175319,128.215652,33.270161,bad
4.520354,127.097031,32.208153,bad
4.893901,125.961075,31.210602,bad
5.298317,124.9207,30.280451,bad
5.736153,123.769615,29.466698,bad
6.210169,122.720848,28.733555,bad
6.723358,121.666061,28.045961,bad
7.278954,120.62529,27.40513,bad
7.880463,119.57029,26.818413,bad
8.531678,118.522072,26.281246,bad
9.236709,117.485252,25.79517,bad
10,116.420006,25.354258,bad
1,164.35997,71.029633,bad
1.082637,160.536224,67.884026,bad
1.172102,157.231384,64.990791,bad
1.268961,154.483337,62.346626,bad
1.373824,151.631454,59.600246,bad
1.487352,149.00502,56.814308,bad
1.610262,146.713989,54.30394,bad
1.743329,144.480377,51.849712,bad
1.887392,142.400818,49.502026,bad
2.04336,140.588867,47.416065,bad
2.212216,138.887436,45.410892,bad
2.395027,137.147812,43.367729,bad
2.592944,135.677902,41.582771,bad
2.807216,134.246429,39.93261,bad
3.039195,132.827484,38.295357,bad
3.290344,131.525238,36.875969,bad
3.562248,130.297241,35.525013,bad
3.85662,129.056595,34.233742,bad
4.175319,127.90197,33.115131,bad
4.520354,126.807877,32.053802,bad
4.893901,125.681328,31.057961,bad
5.298317,124.578835,30.132267,bad
5.736153,123.520485,29.3309,bad
6.210169,122.471237,28.600805,bad
6.723358,121.428696,27.90522,bad
7.278954,120.407196,27.277725,bad
7.880463,119.362045,26.680773,bad
8.531678,118.294975,26.121483,bad
9.236709,117.312943,25.668631,bad
10,116.237816,25.216022,bad
1,164.075104,70.72879,bad
1.082637,160.190948,67.578323,bad
1.172102,156.989746,64.702881,bad
1.268961,154.415878,62.112206,bad
1.373824,151.589035,59.495007,bad
1.487352,148.931366,56.622093,bad
1.610262,146.692276,54.171516,bad
1.743329,144.470627,51.739235,bad
1.887392,142.414185,49.380867,bad
2.04336,140.599472,47.335972,bad
2.212216,138.901886,45.33287,bad
2.395027,137.179062,43.291512,bad
2.592944,135.674347,41.5201,bad
2.807216,134.271149,39.888618,bad
3.039195,132.830338,38.254131,bad
3.290344,131.5233,36.830566,bad
3.562248,130.306213,35.487736,bad
3.85662,129.070099,34.204792,bad
4.175319,127.922142,33.092129,bad
4.520354,126.828491,32.039257,bad
4.893901,125.717438,31.048445,bad
5.298317,124.623932,30.112097,bad
5.736153,123.552574,29.312983,bad
6.210169,122.518501,28.586752,bad
6.723358,121.471809,27.899742,bad
7.278954,120.445839,27.267881,bad
7.880463,119.407204,26.672693,bad
8.531678,118.345535,26.141113,bad
9.236709,117.340919,25.665218,bad
10,116.25737,25.217226,bad
1,164.156235,70.792076,bad
1.082637,160.350555,67.599213,bad
1.172102,157.109299,64.85112,bad
1.268961,154.32338,62.152237,bad
1.373824,151.525299,59.451973,bad
1.487352,148.861664,56.640022,bad
1.610262,146.601151,54.183048,bad
1.743329,144.396851,51.758011,bad
1.887392,142.299438,49.39349,bad
2.04336,140.530334,47.372944,bad
2.212216,138.834839,45.335636,bad
2.395027,137.101334,43.301388,bad
2.592944,135.620468,41.529957,bad
2.807216,134.232849,39.911358,bad
3.039195,132.833588,38.284321,bad
3.290344,131.557281,36.865936,bad
3.562248,130.353973,35.533012,bad
3.85662,129.132813,34.24017,bad
4.175319,127.992882,33.146023,bad
4.520354,126.915451,32.100086,bad
4.893901,125.820221,31.10939,bad
5.298317,124.711403,30.173439,bad
5.736153,123.662163,29.388737,bad
6.210169,122.619484,28.651503,bad
6.723358,121.57074,27.959824,bad
7.278954,120.542992,27.331951,bad
7.880463,119.502174,26.727768,bad
8.531678,118.443176,26.202148,bad
9.236709,117.415199,25.729019,bad
10,116.36866,25.278849,bad
1,164.411407,70.813126,bad
1.082637,160.575165,67.710129,bad
1.172102,157.139481,64.80468,bad
1.268961,154.472672,62.281204,bad
1.373824,151.640289,59.52034,bad
1.487352,148.968674,56.696556,bad
1.610262,146.68956,54.206116,bad
1.743329,144.467972,51.78899,bad
1.887392,142.946335,49.456131,bad
2.04336,141.121109,47.390808,bad
2.212216,139.393631,45.397705,bad
2.395027,137.65567,43.331604,bad
2.592944,136.173492,41.584736,bad
2.807216,134.746887,39.950756,bad
3.039195,133.326248,38.320816,bad
3.290344,132.037399,36.901779,bad
3.562248,130.812744,35.566418,bad
3.85662,129.589737,34.27224,bad
4.175319,128.451767,33.16795,bad
4.520354,127.353058,32.119762,bad
4.893901,126.243591,31.135014,bad
5.298317,125.148605,30.194691,bad
5.736153,124.081932,29.400158,bad
6.210169,123.035324,28.674469,bad
6.723358,121.986435,27.974665,bad
7.278954,120.950302,27.351851,bad
7.880463,119.898949,26.750574,bad
8.531678,118.839684,26.21451,bad
9.236709,117.822685,25.741207,bad
10,116.761719,25.302748,bad
