End_Mkt_Segment,Fiscal_Mth,Director,Region,BU,Revenue,PAV
INS,201902,MWAN,IN,CSTG,353,88250
INS,201902,MWAN,IN,PPGTG,60549,3247085
INS,201902,MWAN,IN,PTPTG,174313,3330596
INS,201902,SHONG,KR,ADEFTG,89077,803930
INS,201902,SHONG,KR,AEGTG,9053,384205
INS,201902,SHONG,KR,AEITG,11150,142960
INS,201902,SHONG,KR,CHNTG,436,3650
INS,201902,SHONG,KR,COMTG,112984,1478179
INS,201902,SHONG,KR,CSTG,12889,485000
INS,201902,SHONG,KR,PPGTG,203345,10377666
INS,201902,SHONG,KR,PTPTG,669040,17027930
INS,201903,EHSU2,TA,ADEFTG,81430,873461
INS,201903,EHSU2,TA,AEGTG,55204,420470
INS,201903,EHSU2,TA,AEITG,31744,1021021
INS,201903,EHSU2,TA,CHNTG,2742,51720
INS,201903,EHSU2,TA,COMTG,165989,6810927
INS,201903,EHSU2,TA,CSTG,3542,228000
INS,201903,EHSU2,TA,DHCTG,63,500
INS,201903,EHSU2,TA,PPGTG,333925,9901697
INS,201903,EHSU2,TA,PTPTG,2261092,39964821
INS,201903,MWAN,AL,ADEFTG,17714,346700
INS,201903,MWAN,AL,AEGTG,238,77280
INS,201903,MWAN,AL,AEITG,799,103750
INS,201903,MWAN,AL,CHNTG,14,4000
INS,201903,MWAN,AL,COMTG,5912,888815
INS,201903,MWAN,AL,CSTG,1462,19000
INS,201903,MWAN,AL,DHCTG,18,8000
INS,201903,MWAN,AL,PPGTG,176636,1128505
INS,201903,MWAN,AL,PTPTG,200683,1648890
INS,201903,MWAN,AS,ADEFTG,205334,1609048
INS,201903,MWAN,AS,AEGTG,822,515805
INS,201903,MWAN,AS,AEITG,19076,585100
INS,201903,MWAN,AS,CHNTG,386,10764
INS,201903,MWAN,AS,COMTG,233933,3796865
INS,201903,MWAN,AS,CSTG,57049,2438100
INS,201903,MWAN,AS,PPGTG,621566,4892014
INS,201903,MWAN,AS,PTPTG,1221107,6518096
INS,201903,MWAN,IN,ADEFTG,26366,282480
INS,201903,MWAN,IN,AEGTG,10057,419100
INS,201903,MWAN,IN,AEITG,10471,475359
INS,201903,MWAN,IN,CHNTG,3,29000
INS,201903,MWAN,IN,COMTG,40520,1782998
INS,201903,MWAN,IN,CSTG,80,108250
INS,201903,MWAN,IN,PPGTG,62251,3879775
INS,201903,MWAN,IN,PTPTG,224403,3199481
INS,201903,SHONG,KR,ADEFTG,109039,957530
INS,201903,SHONG,KR,AEGTG,15270,384205
INS,201903,SHONG,KR,AEITG,48954,142960
INS,201903,SHONG,KR,COMTG,289007,1436017
INS,201903,SHONG,KR,CSTG,13044,401000
INS,201903,SHONG,KR,PPGTG,833709,9149401
INS,201903,SHONG,KR,PTPTG,1232174,13915921
INS,201904,EHSU2,TA,ADEFTG,29807,777941
INS,201904,EHSU2,TA,AEGTG,4023,456750
INS,201904,EHSU2,TA,AEITG,1873,1018051
INS,201904,EHSU2,TA,COMTG,94688,7261878
INS,201904,EHSU2,TA,CSTG,714,230680
INS,201904,EHSU2,TA,PPGTG,193875,10347091
INS,201904,EHSU2,TA,PTPTG,542157,42438179
INS,201904,MWAN,AL,ADEFTG,10768,338700
INS,201904,MWAN,AL,AEGTG,49,77280
INS,201904,MWAN,AL,AEITG,1942,90070
INS,201904,MWAN,AL,CHNTG,6,4000
INS,201904,MWAN,AL,COMTG,11154,763485
INS,201904,MWAN,AL,CSTG,675,16000
INS,201904,MWAN,AL,DHCTG,18,8000
INS,201904,MWAN,AL,PPGTG,161288,1042890
INS,201904,MWAN,AL,PTPTG,168673,1296655
INS,201904,MWAN,AS,ADEFTG,38264,1480298
INS,201904,MWAN,AS,AEGTG,416,383805
INS,201904,MWAN,AS,AEITG,3223,600288
INS,201904,MWAN,AS,CHNTG,3293,10764
INS,201904,MWAN,AS,COMTG,156887,3327441
INS,201904,MWAN,AS,CSTG,2259,2438100
INS,201904,MWAN,AS,PPGTG,431522,3933270
INS,201904,MWAN,AS,PTPTG,526197,3902611
INS,201904,MWAN,IN,ADEFTG,21489,376480
INS,201904,MWAN,IN,AEGTG,1230,232800
INS,201904,MWAN,IN,AEITG,8169,463359
INS,201904,MWAN,IN,CHNTG,400,29000
INS,201904,MWAN,IN,COMTG,47882,2163748
INS,201904,MWAN,IN,CSTG,406,119250
INS,201904,MWAN,IN,PPGTG,109787,3428710
INS,201904,MWAN,IN,PTPTG,129938,3386456
INS,201904,SHONG,KR,ADEFTG,55809,785600
INS,201904,SHONG,KR,AEGTG,6477,429205
INS,201904,SHONG,KR,AEITG,10107,192360
INS,201904,SHONG,KR,COMTG,107994,1370858
INS,201904,SHONG,KR,CSTG,552,401000
INS,201904,SHONG,KR,DHCTG,122,52000
INS,201904,SHONG,KR,PPGTG,227767,8986693
INS,201904,SHONG,KR,PTPTG,555262,13690060
INS,201905,EHSU2,TA,ADEFTG,74804,818651
INS,201905,EHSU2,TA,AEGTG,24763,500520
INS,201905,EHSU2,TA,AEITG,27169,949251
INS,201905,EHSU2,TA,CHNTG,30,38250
INS,201905,EHSU2,TA,COMTG,178343,7471864
INS,201905,EHSU2,TA,CSTG,5073,170920
INS,201905,EHSU2,TA,DHCTG,221,500
INS,201905,EHSU2,TA,PPGTG,341591,12203131
INS,201905,EHSU2,TA,PTPTG,1462412,45806258
INS,201905,MWAN,AL,ADEFTG,5201,318300
INS,201905,MWAN,AL,AEGTG,878,6280
INS,201905,MWAN,AL,AEITG,25,114070
INS,201905,MWAN,AL,CHNTG,12,8000
INS,201905,MWAN,AL,COMTG,19735,823485
INS,201905,MWAN,AL,CSTG,679,16000
INS,201905,MWAN,AL,PPGTG,152736,891850
INS,201905,MWAN,AL,PTPTG,176933,962955
INS,201905,MWAN,AS,ADEFTG,229100,1517028
INS,201905,MWAN,AS,AEGTG,265,323995
INS,201905,MWAN,AS,AEITG,4584,440638
INS,201905,MWAN,AS,CHNTG,496,11193
INS,201905,MWAN,AS,COMTG,232912,4421263
INS,201905,MWAN,AS,CSTG,18562,2438100
INS,201905,MWAN,AS,PPGTG,400327,3944545
INS,201905,MWAN,AS,PTPTG,786455,4175020
INS,201905,MWAN,IN,ADEFTG,38209,331430
INS,201905,MWAN,IN,AEGTG,938,222600
INS,201905,MWAN,IN,AEITG,2446,559189
INS,201905,MWAN,IN,CHNTG,305,29000
INS,201905,MWAN,IN,COMTG,62070,1898636
INS,201905,MWAN,IN,CSTG,63,114750
INS,201905,MWAN,IN,PPGTG,60442,3246712
INS,201905,MWAN,IN,PTPTG,153671,3008070
INS,201905,SHONG,KR,ADEFTG,50379,860800
INS,201905,SHONG,KR,AEGTG,7628,329200
INS,201905,SHONG,KR,AEITG,11773,356330
INS,201905,SHONG,KR,COMTG,167027,1664130
INS,201905,SHONG,KR,CSTG,5446,417000
INS,201905,SHONG,KR,DHCTG,25,92000
INS,201905,SHONG,KR,PPGTG,305405,9145128
INS,201905,SHONG,KR,PTPTG,788782,15364489
INS,201906,EHSU2,TA,ADEFTG,48204,1572651
INS,201906,EHSU2,TA,AEGTG,37054,439190
INS,201906,EHSU2,TA,AEITG,28144,848204
INS,201906,EHSU2,TA,CHNTG,9000,46730
INS,201906,EHSU2,TA,COMTG,143450,8855454
INS,201906,EHSU2,TA,CSTG,26503,170920
INS,201906,EHSU2,TA,PPGTG,316151,16155261
INS,201906,EHSU2,TA,PTPTG,2162258,61334291
INS,201906,MWAN,AL,ADEFTG,11863,318300
INS,201906,MWAN,AL,AEGTG,342,6280
INS,201906,MWAN,AL,AEITG,5188,114070
INS,201906,MWAN,AL,COMTG,37857,813735
INS,201906,MWAN,AL,CSTG,1835,16000
INS,201906,MWAN,AL,PPGTG,148357,876100
INS,201906,MWAN,AL,PTPTG,214257,966975
INS,201906,MWAN,AS,ADEFTG,104786,1499184
INS,201906,MWAN,AS,AEGTG,4147,345565
INS,201906,MWAN,AS,AEITG,14235,309438
INS,201906,MWAN,AS,CHNTG,110,14093
INS,201906,MWAN,AS,COMTG,363002,3981738
INS,201906,MWAN,AS,CSTG,6115,898100
INS,201906,MWAN,AS,PPGTG,573450,3991617
INS,201906,MWAN,AS,PTPTG,1307809,5132558
INS,201906,MWAN,IN,ADEFTG,17098,357430
INS,201906,MWAN,IN,AEGTG,1648,254100
INS,201906,MWAN,IN,AEITG,17886,431989
INS,201906,MWAN,IN,CHNTG,146,29000
INS,201906,MWAN,IN,COMTG,64599,1963186
INS,201906,MWAN,IN,CSTG,406,112250
INS,201906,MWAN,IN,PPGTG,75559,3853730
INS,201906,MWAN,IN,PTPTG,162895,3969400
INS,201906,SHONG,KR,ADEFTG,91679,655100
INS,201906,SHONG,KR,AEGTG,77010,830600
INS,201906,SHONG,KR,AEITG,22881,486230
INS,201906,SHONG,KR,COMTG,340424,1495573
INS,201906,SHONG,KR,CSTG,7011,391000
INS,201906,SHONG,KR,PPGTG,730367,9476596
INS,201906,SHONG,KR,PTPTG,1463733,16851938
INS,201907,EHSU2,TA,ADEFTG,10837,1894641
INS,201907,EHSU2,TA,AEGTG,15083,452190
INS,201907,EHSU2,TA,AEITG,11940,802643
INS,201907,EHSU2,TA,CHNTG,17,50030
INS,201907,EHSU2,TA,COMTG,89360,8977267
INS,201907,EHSU2,TA,CSTG,93,170920
INS,201907,EHSU2,TA,DHCTG,177,3800
INS,201907,EHSU2,TA,PPGTG,236638,16101608
INS,201907,EHSU2,TA,PTPTG,966209,59809410
INS,201907,MWAN,AL,ADEFTG,9263,150300
INS,201907,MWAN,AL,AEITG,83,114070
INS,201907,MWAN,AL,CHNTG,147,8000
INS,201907,MWAN,AL,COMTG,7448,813735
INS,201907,MWAN,AL,CSTG,4014,16000
INS,201907,MWAN,AL,DHCTG,18,12550
INS,201907,MWAN,AL,PPGTG,98526,887355
INS,201907,MWAN,AL,PTPTG,145323,915475
INS,201907,MWAN,AS,ADEFTG,70828,1530394
INS,201907,MWAN,AS,AEGTG,595,361540
INS,201907,MWAN,AS,AEITG,5458,312813
INS,201907,MWAN,AS,CHNTG,419,14093
INS,201907,MWAN,AS,COMTG,237581,4007197
INS,201907,MWAN,AS,CSTG,9533,22100
INS,201907,MWAN,AS,PPGTG,430914,3910463
INS,201907,MWAN,AS,PTPTG,672551,3767859
INS,201907,MWAN,IN,ADEFTG,26762,513570
INS,201907,MWAN,IN,AEGTG,742,268100
INS,201907,MWAN,IN,AEITG,1764,444199
INS,201907,MWAN,IN,CHNTG,27,29000
INS,201907,MWAN,IN,COMTG,36704,2166544
INS,201907,MWAN,IN,CSTG,130,112250
INS,201907,MWAN,IN,PPGTG,103753,4146348
INS,201907,MWAN,IN,PTPTG,178426,4184733
INS,201907,SHONG,KR,ADEFTG,44238,655100
INS,201907,SHONG,KR,AEGTG,17984,756600
INS,201907,SHONG,KR,AEITG,8278,556920
INS,201907,SHONG,KR,CHNTG,108,3650
INS,201907,SHONG,KR,COMTG,165975,2136626
INS,201907,SHONG,KR,CSTG,2167,491000
INS,201907,SHONG,KR,DHCTG,25,92000
INS,201907,SHONG,KR,PPGTG,541575,9728858
INS,201907,SHONG,KR,PTPTG,546623,19073589
INS,201908,EHSU2,TA,ADEFTG,23732,1923396
INS,201908,EHSU2,TA,AEGTG,64432,454190
INS,201908,EHSU2,TA,AEITG,28186,904803
INS,201908,EHSU2,TA,CHNTG,491,50030
INS,201908,EHSU2,TA,COMTG,196370,8600871
INS,201908,EHSU2,TA,CSTG,911,170920
INS,201908,EHSU2,TA,PPGTG,293928,19013947
INS,201908,EHSU2,TA,PTPTG,1576232,62679068
INS,201908,MWAN,AL,ADEFTG,6404,150300
INS,201908,MWAN,AL,AEITG,2619,107320
INS,201908,MWAN,AL,CHNTG,98,8000
INS,201908,MWAN,AL,COMTG,10132,1137835
INS,201908,MWAN,AL,CSTG,184,16000
INS,201908,MWAN,AL,DHCTG,217,12550
INS,201908,MWAN,AL,PPGTG,127943,1002100
INS,201908,MWAN,AL,PTPTG,176870,983430
INS,201908,MWAN,AS,ADEFTG,418902,1780944
INS,201908,MWAN,AS,AEGTG,401,377870
INS,201908,MWAN,AS,AEITG,7441,570413
INS,201908,MWAN,AS,CHNTG,293,22673
INS,201908,MWAN,AS,COMTG,168551,4074382
INS,201908,MWAN,AS,CSTG,55769,22100
INS,201908,MWAN,AS,PPGTG,388374,3923034
INS,201908,MWAN,AS,PTPTG,743101,4139896
INS,201908,MWAN,IN,ADEFTG,9213,635770
INS,201908,MWAN,IN,AEGTG,2132,268100
INS,201908,MWAN,IN,AEITG,16808,545199
INS,201908,MWAN,IN,CHNTG,61,14000
INS,201908,MWAN,IN,COMTG,24016,2291222
INS,201908,MWAN,IN,CSTG,621,97250
INS,201908,MWAN,IN,PPGTG,96270,4542899
INS,201908,MWAN,IN,PTPTG,159783,4454870
INS,201908,SHONG,KR,ADEFTG,93288,1070130
INS,201908,SHONG,KR,AEGTG,1151,851605
INS,201908,SHONG,KR,AEITG,15008,1180670
INS,201908,SHONG,KR,CHNTG,49,38650
INS,201908,SHONG,KR,COMTG,176691,5787649
INS,201908,SHONG,KR,CSTG,2037,487000
INS,201908,SHONG,KR,PPGTG,496061,11903683
INS,201908,SHONG,KR,PTPTG,602410,29593861
INS,201909,EHSU2,TA,ADEFTG,46654,2137360
INS,201909,EHSU2,TA,AEGTG,98494,414820
INS,201909,EHSU2,TA,AEITG,36396,1031703
INS,201909,EHSU2,TA,CHNTG,333,51866
INS,201909,EHSU2,TA,COMTG,212139,8277607
INS,201909,EHSU2,TA,CSTG,3286,176310
INS,201909,EHSU2,TA,PPGTG,370932,19892508
INS,201909,EHSU2,TA,PTPTG,2415416,66800478
INS,201909,MWAN,AL,ADEFTG,34096,494000
INS,201909,MWAN,AL,AEGTG,785,6280
INS,201909,MWAN,AL,AEITG,6538,106000
INS,201909,MWAN,AL,CHNTG,24,8000
INS,201909,MWAN,AL,COMTG,11810,1137835
INS,201909,MWAN,AL,CSTG,925,16000
INS,201909,MWAN,AL,DHCTG,5,12550
INS,201909,MWAN,AL,PPGTG,177490,1053478
INS,201909,MWAN,AL,PTPTG,205581,1012210
INS,201909,MWAN,AS,ADEFTG,110874,1789914
INS,201909,MWAN,AS,AEGTG,1287,377870
INS,201909,MWAN,AS,AEITG,17112,562413
INS,201909,MWAN,AS,CHNTG,2734,22673
INS,201909,MWAN,AS,COMTG,583433,4182206
INS,201909,MWAN,AS,CSTG,7251,22100
INS,201909,MWAN,AS,PPGTG,543310,3737669
INS,201909,MWAN,AS,PTPTG,1317390,3784396
INS,201909,MWAN,IN,ADEFTG,79817,504350
INS,201909,MWAN,IN,AEGTG,240,275850
INS,201909,MWAN,IN,AEITG,5280,676009
INS,201909,MWAN,IN,CHNTG,3714,14000
INS,201909,MWAN,IN,COMTG,48815,2266832
INS,201909,MWAN,IN,CSTG,3865,104400
INS,201909,MWAN,IN,PPGTG,95601,5239921
INS,201909,MWAN,IN,PTPTG,192513,4698260
INS,201909,SHONG,KR,ADEFTG,75036,1148230
INS,201909,SHONG,KR,AEGTG,35024,868025
INS,201909,SHONG,KR,AEITG,9914,1255670
INS,201909,SHONG,KR,CHNTG,317,37150
INS,201909,SHONG,KR,COMTG,289299,5842780
INS,201909,SHONG,KR,CSTG,925,487000
INS,201909,SHONG,KR,DHCTG,122,132000
INS,201909,SHONG,KR,PPGTG,658036,11820651
INS,201909,SHONG,KR,PTPTG,1128283,27372532
INS,201910,EHSU2,TA,ADEFTG,17723,2265111
INS,201910,EHSU2,TA,AEGTG,12160,406090
INS,201910,EHSU2,TA,AEITG,20636,1035103
INS,201910,EHSU2,TA,CHNTG,697,55366
INS,201910,EHSU2,TA,COMTG,87217,7017047
INS,201910,EHSU2,TA,CSTG,396,185310
INS,201910,EHSU2,TA,PPGTG,217365,18187360
INS,201910,EHSU2,TA,PTPTG,867460,69134489
INS,201910,MWAN,AL,ADEFTG,7046,260561
INS,201910,MWAN,AL,AEGTG,903,6280
INS,201910,MWAN,AL,AEITG,1288,99820
INS,201910,MWAN,AL,CHNTG,71,8000
INS,201910,MWAN,AL,COMTG,31467,1354235
INS,201910,MWAN,AL,CSTG,592,16000
INS,201910,MWAN,AL,DHCTG,562,12550
INS,201910,MWAN,AL,PPGTG,119517,820843
INS,201910,MWAN,AL,PTPTG,163184,1460420
INS,201910,MWAN,AS,ADEFTG,87461,1725859
INS,201910,MWAN,AS,AEGTG,390,381720
INS,201910,MWAN,AS,AEITG,20626,562413
INS,201910,MWAN,AS,CHNTG,9,32540
INS,201910,MWAN,AS,COMTG,237730,4180241
INS,201910,MWAN,AS,CSTG,1585,22100
INS,201910,MWAN,AS,PPGTG,429398,3924227
INS,201910,MWAN,AS,PTPTG,557819,4293646
INS,201910,MWAN,IN,ADEFTG,18290,474250
INS,201910,MWAN,IN,AEGTG,4026,301850
INS,201910,MWAN,IN,AEITG,19264,679809
INS,201910,MWAN,IN,CHNTG,249,14000
INS,201910,MWAN,IN,COMTG,31968,2262442
INS,201910,MWAN,IN,CSTG,277,104400
INS,201910,MWAN,IN,DHCTG,30,500000
INS,201910,MWAN,IN,PPGTG,54791,6035286
INS,201910,MWAN,IN,PTPTG,107312,5446265
INS,201910,SHONG,KR,ADEFTG,52411,1159600
INS,201910,SHONG,KR,AEGTG,78474,921425
INS,201910,SHONG,KR,AEITG,2688,1250170
INS,201910,SHONG,KR,CHNTG,178,37150
INS,201910,SHONG,KR,COMTG,99254,5883897
INS,201910,SHONG,KR,CSTG,1758,487000
INS,201910,SHONG,KR,PPGTG,503927,10260376
INS,201910,SHONG,KR,PTPTG,926593,26788185
INS,201911,EHSU2,TA,ADEFTG,69850,2353071
INS,201911,EHSU2,TA,AEGTG,20989,447090
INS,201911,EHSU2,TA,AEITG,9475,937703
INS,201911,EHSU2,TA,COMTG,172863,6342380
INS,201911,EHSU2,TA,CSTG,3866,198810
INS,201911,EHSU2,TA,DHCTG,207,3800
INS,201911,EHSU2,TA,PPGTG,198727,18069815
INS,201911,EHSU2,TA,PTPTG,1921008,67638926
INS,201911,MWAN,AL,ADEFTG,5712,255561
INS,201911,MWAN,AL,AEGTG,122,6280
INS,201911,MWAN,AL,AEITG,1503,61820
INS,201911,MWAN,AL,COMTG,11792,1093635
INS,201911,MWAN,AL,CSTG,803,316000
INS,201911,MWAN,AL,PPGTG,120569,920933
INS,201911,MWAN,AL,PTPTG,175161,786470
INS,201911,MWAN,AS,ADEFTG,63297,1968304
INS,201911,MWAN,AS,AEGTG,1251,487210
INS,201911,MWAN,AS,AEITG,10685,619433
INS,201911,MWAN,AS,CHNTG,879,32540
INS,201911,MWAN,AS,COMTG,213474,4260241
INS,201911,MWAN,AS,CSTG,1629,22100
INS,201911,MWAN,AS,PPGTG,327886,4771982
INS,201911,MWAN,AS,PTPTG,589224,4720751
INS,201911,MWAN,IN,ADEFTG,8651,488000
INS,201911,MWAN,IN,AEGTG,5983,309650
INS,201911,MWAN,IN,AEITG,5956,780309
INS,201911,MWAN,IN,CHNTG,12,14000
INS,201911,MWAN,IN,COMTG,65294,2564582
INS,201911,MWAN,IN,CSTG,538,104400
INS,201911,MWAN,IN,PPGTG,76570,6212346
INS,201911,MWAN,IN,PTPTG,160378,5564095
INS,201911,SHONG,KR,ADEFTG,67320,826180
INS,201911,SHONG,KR,AEGTG,1514,881425
INS,201911,SHONG,KR,AEITG,10573,1539170
INS,201911,SHONG,KR,CHNTG,6,40150
INS,201911,SHONG,KR,COMTG,99537,5952852
INS,201911,SHONG,KR,CSTG,10612,137000
INS,201911,SHONG,KR,PPGTG,660752,13438968
INS,201911,SHONG,KR,PTPTG,1096442,28453663
INS,201912,EHSU2,TA,ADEFTG,25713,2506351
INS,201912,EHSU2,TA,AEGTG,14607,501320
INS,201912,EHSU2,TA,AEITG,65211,904293
INS,201912,EHSU2,TA,CHNTG,30,55366
INS,201912,EHSU2,TA,COMTG,106851,6580320
INS,201912,EHSU2,TA,CSTG,8062,225310
INS,201912,EHSU2,TA,DHCTG,298,3800
INS,201912,EHSU2,TA,PPGTG,360381,18335548
INS,201912,EHSU2,TA,PTPTG,1926248,67848286
INS,201912,MWAN,AL,ADEFTG,20640,224061
INS,201912,MWAN,AL,AEITG,2976,36820
INS,201912,MWAN,AL,CHNTG,137,4000
INS,201912,MWAN,AL,COMTG,18646,516285
INS,201912,MWAN,AL,CSTG,59,305000
INS,201912,MWAN,AL,DHCTG,59,12550
INS,201912,MWAN,AL,PPGTG,208672,760593
INS,201912,MWAN,AL,PTPTG,209337,621970
INS,201912,MWAN,AS,ADEFTG,106959,1968304
INS,201912,MWAN,AS,AEGTG,8012,471510
INS,201912,MWAN,AS,AEITG,51548,619433
INS,201912,MWAN,AS,CHNTG,3293,32540
INS,201912,MWAN,AS,COMTG,305936,3843817
INS,201912,MWAN,AS,CSTG,3230,22100
INS,201912,MWAN,AS,PPGTG,472779,4802080
INS,201912,MWAN,AS,PTPTG,1182430,4744501
INS,201912,MWAN,IN,ADEFTG,40011,871710
INS,201912,MWAN,IN,AEGTG,2297,319650
INS,201912,MWAN,IN,AEITG,125065,758309
INS,201912,MWAN,IN,CHNTG,44,10000
INS,201912,MWAN,IN,COMTG,64921,2524832
INS,201912,MWAN,IN,CSTG,153,98900
INS,201912,MWAN,IN,DHCTG,64,500000
INS,201912,MWAN,IN,PPGTG,89876,6352766
INS,201912,MWAN,IN,PTPTG,165578,5587295
INS,201912,SHONG,KR,ADEFTG,48986,629780
INS,201912,SHONG,KR,AEGTG,6571,1051425
INS,201912,SHONG,KR,AEITG,14659,1554470
INS,201912,SHONG,KR,CHNTG,3592,38000
INS,201912,SHONG,KR,COMTG,196896,5864052
INS,201912,SHONG,KR,CSTG,753,112000
INS,201912,SHONG,KR,PPGTG,483303,13891386
INS,201912,SHONG,KR,PTPTG,1242972,27895898
INS,202001,EHSU2,TA,ADEFTG,29903,2415427
INS,202001,EHSU2,TA,AEGTG,4694,450340
INS,202001,EHSU2,TA,AEITG,18388,1074463
INS,202001,EHSU2,TA,COMTG,131293,5037598
INS,202001,EHSU2,TA,CSTG,2398,221520
INS,202001,EHSU2,TA,PPGTG,226657,19292525
INS,202001,EHSU2,TA,PTPTG,1066261,67335105
INS,202001,MWAN,AL,ADEFTG,6653,1209561
INS,202001,MWAN,AL,AEITG,1702,81820
INS,202001,MWAN,AL,COMTG,16318,1003766
INS,202001,MWAN,AL,CSTG,61,311000
INS,202001,MWAN,AL,PPGTG,126594,668909
INS,202001,MWAN,AL,PTPTG,95524,802805
INS,202001,MWAN,AS,ADEFTG,68569,2207302
INS,202001,MWAN,AS,AEGTG,318,295285
INS,202001,MWAN,AS,AEITG,33093,627623
INS,202001,MWAN,AS,CHNTG,257,47040
INS,202001,MWAN,AS,COMTG,212809,2872121
INS,202001,MWAN,AS,CSTG,305,54700
INS,202001,MWAN,AS,DHCTG,48,355700
INS,202001,MWAN,AS,PPGTG,310113,5196205
INS,202001,MWAN,AS,PTPTG,658269,5545607
INS,202001,MWAN,IN,ADEFTG,3627,921760
INS,202001,MWAN,IN,AEGTG,883,431380
INS,202001,MWAN,IN,AEITG,7545,1049209
INS,202001,MWAN,IN,CHNTG,119,10000
INS,202001,MWAN,IN,COMTG,21451,2551032
INS,202001,MWAN,IN,CSTG,148,98900
INS,202001,MWAN,IN,DHCTG,177,500000
INS,202001,MWAN,IN,PPGTG,66108,6256466
INS,202001,MWAN,IN,PTPTG,152931,5869596
INS,202001,SHONG,KR,ADEFTG,33794,626923
INS,202001,SHONG,KR,AEGTG,12839,1076405
INS,202001,SHONG,KR,AEITG,6174,1694179
INS,202001,SHONG,KR,COMTG,129790,4222605
INS,202001,SHONG,KR,CSTG,4197,192000
INS,202001,SHONG,KR,DHCTG,281,52000
INS,202001,SHONG,KR,PPGTG,276628,14586732
INS,202001,SHONG,KR,PTPTG,741118,33429400
INS,202002,EHSU2,TA,ADEFTG,33741,2586313
INS,202002,EHSU2,TA,AEGTG,33987,315860
INS,202002,EHSU2,TA,AEITG,11385,970343
INS,202002,EHSU2,TA,CHNTG,12,19911
INS,202002,EHSU2,TA,COMTG,181444,5070792
INS,202002,EHSU2,TA,CSTG,530,169020
INS,202002,EHSU2,TA,DHCTG,557,200000
INS,202002,EHSU2,TA,PPGTG,290988,16688324
INS,202002,EHSU2,TA,PTPTG,1412504,65826514
INS,202002,MWAN,AL,ADEFTG,4685,1396061
INS,202002,MWAN,AL,AEGTG,652,6280
INS,202002,MWAN,AL,AEITG,12219,71820
INS,202002,MWAN,AL,CHNTG,180,8000
INS,202002,MWAN,AL,COMTG,25417,1003766
INS,202002,MWAN,AL,CSTG,303,311000
INS,202002,MWAN,AL,DHCTG,8,12550
INS,202002,MWAN,AL,PPGTG,85939,758809
INS,202002,MWAN,AL,PTPTG,107069,837805
INS,202002,MWAN,AS,ADEFTG,78288,2321154
INS,202002,MWAN,AS,AEGTG,1038,478985
INS,202002,MWAN,AS,AEITG,15278,647553
INS,202002,MWAN,AS,COMTG,202410,4925799
INS,202002,MWAN,AS,CSTG,1738,54700
INS,202002,MWAN,AS,PPGTG,225902,5549305
INS,202002,MWAN,AS,PTPTG,609892,6096785
INS,202002,MWAN,IN,ADEFTG,22702,1959250
INS,202002,MWAN,IN,AEGTG,1622,441080
INS,202002,MWAN,IN,AEITG,12713,1363709
INS,202002,MWAN,IN,CHNTG,132,10000
INS,202002,MWAN,IN,COMTG,22060,2357432
INS,202002,MWAN,IN,CSTG,83,242900
INS,202002,MWAN,IN,PPGTG,79105,5000696
INS,202002,MWAN,IN,PTPTG,107181,4514516
INS,202002,SHONG,KR,ADEFTG,37262,808188
INS,202002,SHONG,KR,AEGTG,2737,1228505
INS,202002,SHONG,KR,AEITG,22451,1651759
INS,202002,SHONG,KR,CHNTG,169,63000
INS,202002,SHONG,KR,COMTG,110825,5408101
INS,202002,SHONG,KR,CSTG,1972,798900
INS,202002,SHONG,KR,DHCTG,89,52000
INS,202002,SHONG,KR,PPGTG,506159,14413004
INS,202002,SHONG,KR,PTPTG,490141,34968179
INS,202003,EHSU2,TA,ADEFTG,56260,2572313
INS,202003,EHSU2,TA,AEGTG,17599,315860
INS,202003,EHSU2,TA,AEITG,48901,836288
INS,202003,EHSU2,TA,CHNTG,110,19911
INS,202003,EHSU2,TA,COMTG,211686,4367822
INS,202003,EHSU2,TA,CSTG,8180,194920
INS,202003,EHSU2,TA,PPGTG,332849,16366506
INS,202003,EHSU2,TA,PTPTG,1805593,65194921
INS,202003,MWAN,AL,ADEFTG,17704,1364561
INS,202003,MWAN,AL,AEGTG,690,6280
INS,202003,MWAN,AL,AEITG,2269,71820
INS,202003,MWAN,AL,CHNTG,165,8000
INS,202003,MWAN,AL,COMTG,20601,1002666
INS,202003,MWAN,AL,CSTG,304,311000
INS,202003,MWAN,AL,PPGTG,158436,972349
INS,202003,MWAN,AL,PTPTG,151905,1112075
INS,202003,MWAN,AS,ADEFTG,131987,2870424
INS,202003,MWAN,AS,AEGTG,1298,478985
INS,202003,MWAN,AS,AEITG,7610,759953
INS,202003,MWAN,AS,CHNTG,535,54543
INS,202003,MWAN,AS,COMTG,283549,5038696
INS,202003,MWAN,AS,CSTG,4110,1262700
INS,202003,MWAN,AS,DHCTG,188,282850
INS,202003,MWAN,AS,PPGTG,514743,6104240
INS,202003,MWAN,AS,PTPTG,970766,5938748
INS,202003,MWAN,IN,ADEFTG,18187,3245050
INS,202003,MWAN,IN,AEGTG,6684,441080
INS,202003,MWAN,IN,AEITG,11435,1150709
INS,202003,MWAN,IN,CHNTG,31,10000
INS,202003,MWAN,IN,COMTG,34966,4153372
INS,202003,MWAN,IN,DHCTG,11,500000
INS,202003,MWAN,IN,PPGTG,103782,5743060
INS,202003,MWAN,IN,PTPTG,197471,4395891
INS,202003,SHONG,KR,ADEFTG,96779,1120450
